,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
6255,2016/09/17,оч╢щ,15.0,25,1.8,0.22,0.07,2.1,11,13,13,19,5,17,90,2.2,1.9,0,267,267,2.1,1.7
6256,2016/09/17,оч╢щ,16.0,25,1.8,0.16,0.04,1.6,6.8,8.4,19,12,1,11,91,2,1.8,0,277,287,2.7,2
6257,2016/09/17,оч╢щ,17.0,25,1.8,0.15,0.04,1.5,6.1,7.6,23,10,1,2,90,2,1.8,0,277,281,1.8,1.1
6258,2016/09/17,оч╢щ,18.0,25,1.8,0.18,0.03,1.3,5.6,6.9,30,8,6,0.6,89,2,1.8,0,269,265,2.3,1.1
6259,2016/09/17,оч╢щ,19.0,25,1.8,0.19,0.04,1,4.8,5.8,38,10,7,8.6,91,1.8,1.9,0,269,259,2.3,1.3
6260,2016/09/17,оч╢щ,20.0,25,1.8,0.15,0.04,1.2,4.8,6,36,20,8,5.4,91,1.8,1.8,0,264,265,1.8,1
6261,2016/09/17,оч╢щ,21.0,25,1.8,0.18,0.03,1.3,5.6,6.9,30,8,6,0.6,89,2,1.8,0,269,265,2.3,1.1
6262,2016/09/17,оч╢щ,22.0,25,1.8,0.19,0.04,1,4.8,5.8,38,10,7,8.6,91,1.8,1.9,0,269,259,2.3,1.3
6263,2016/09/17,оч╢щ,23.0,25,1.8,0.15,0.04,1.2,4.8,6,36,20,8,5.4,91,1.8,1.8,0,264,265,1.8,1
6264,2016/09/18,оч╢щ,0.0,25,1.8,0.2,0.06,0.9,6.8,7.7,36,30,9,1.6,90,1.9,1.9,0,272,250,1.9,1.1
6265,2016/09/18,оч╢щ,1.0,25,1.8,0.18,0.06,1.5,5.7,7.2,29,29,8,5.4,90,2.8,1.9,0,265,266,1.5,0.9
6266,2016/09/18,оч╢щ,2.0,25,1.8,0.16,0.06,1.4,3.6,5,37,20,8,0.6,89,2.5,1.9,0,275,289,1.8,1.2
6267,2016/09/18,оч╢щ,3.0,25,1.8,0.16,0.06,1,4,5,37,15,5,4.4,89,2.3,1.9,0,283,283,1.9,1.1
6268,2016/09/18,оч╢щ,4.0,24,1.9,0.19,0.07,0.7,5.1,5.8,35,21,9,3.2,90,2.3,1.9,0,284,263,1.1,1.1
6269,2016/09/18,оч╢щ,5.0,25,1.9,0.22,0.07,0.9,6.5,7.4,33,27,4,0.2,88,2.5,2,0,273,279,0.9,0.9
6270,2016/09/18,оч╢щ,6.0,25,1.9,0.23,0.08,1.3,9.6,11,27,23,5,0.6,88,3.1,1.9,0,288,289,1.1,0.4
6271,2016/09/18,оч╢щ,7.0,26,2,0.7,0.28,5.3,21,27,17,35,11,NR,89,3.6,2.3,2.2,280,244,0.6,0.2
6272,2016/09/18,оч╢щ,8.0,26,1.9,0.54,0.2,3,17,20,26,36,14,NR,81,3.9,2.1,2,291,283,0.8,0.6
6273,2016/09/18,оч╢щ,9.0,28,1.9,0.39,0.12,3.2,11,14,38,33,17,NR,70,3.4,2,6.5,281,293,1.4,0.6
6274,2016/09/18,оч╢щ,10.0,28,1.8,0.34,0.08,1.6,8.3,9.9,41,27,13,NR,68,3.3,1.9,3.5,284,281,1.3,0.5
6275,2016/09/18,оч╢щ,11.0,28,1.8,0.36,0.08,1.8,10,12,44,26,11,NR,69,3.7,1.9,3.8,283,292,1.4,0.5
6276,2016/09/18,оч╢щ,12.0,29,1.8,0.31,0.08,2,9.7,12,47,25,10,NR,63,3.6,1.9,2.4,275,303,1.5,0.4
6277,2016/09/18,оч╢щ,13.0,29,1.8,0.3,0.08,1.5,8.2,9.7,47,33,8,NR,59,3,1.9,1,302,50,0.7,0.1
6278,2016/09/18,оч╢щ,14.0,28,1.8,0.31,0.06,1.1,7.4,8.5,48,31,17,NR,62,3.2,1.9,0.1,67,65,0.5,0.4
6279,2016/09/18,оч╢щ,15.0,27,1.9,0.62,0.18,1,17,18,34,34,9,NR,67,3.8,2,0,89,67,0.8,0.7
6280,2016/09/18,оч╢щ,16.0,26,2,1.09,0.33,2.4,31,33,9.5,31,17,NR,74,3.5,2.3,0,80,62,0.6,0.5
6281,2016/09/18,оч╢щ,17.0,25,2,1.21,0.4,6.7,32,39,2.7,31,21,NR,78,4.5,2.4,0,97,102,0.8,0.6
6282,2016/09/18,оч╢щ,18.0,25,2,0.94,0.31,3.4,30,34,4.9,38,29,NR,78,5.6,2.4,0,105,96,0.7,0.7
6283,2016/09/18,оч╢щ,19.0,25,2,0.86,0.28,3.1,28,31,6.3,41,26,NR,78,8.7,2.3,0,87,98,0.6,0.6
6284,2016/09/18,оч╢щ,20.0,25,2,0.62,0.2,1.5,24,25,9.9,45,23,NR,78,7.6,2.2,0,96,94,0.5,0.5
6285,2016/09/18,оч╢щ,21.0,25,2,0.94,0.31,3.4,30,34,4.9,38,29,NR,78,5.6,2.4,0,105,96,0.7,0.7
6286,2016/09/18,оч╢щ,22.0,25,2,0.86,0.28,3.1,28,31,6.3,41,26,NR,78,8.7,2.3,0,87,98,0.6,0.6
6287,2016/09/18,оч╢щ,23.0,25,2,0.62,0.2,1.5,24,25,9.9,45,23,NR,78,7.6,2.2,0,96,94,0.5,0.5
6288,2016/09/19,оч╢щ,0.0,25,2,0.61,0.2,1.4,25,26,7.7,41,19,NR,80,6.7,2.2,0,49,279,0.5,0.3
6289,2016/09/19,оч╢щ,1.0,25,2.1,0.6,0.25,1.3,19,20,10,42,23,NR,81,3,2.4,0,81,49,0.5,0.4
6290,2016/09/19,оч╢щ,2.0,25,2.2,0.53,0.22,1.1,17,18,9.8,45,23,NR,84,3,2.4,0,99,89,0.5,0.5
6291,2016/09/19,оч╢щ,3.0,24,2.1,0.51,0.19,0.3,17,17,8.4,42,25,NR,87,3.5,2.3,0,81,88,0.5,0.5
6292,2016/09/19,оч╢щ,4.0,24,2.1,0.42,0.18,0.5,13,13,10,48,23,NR,88,3,2.3,0,83,94,0.7,0.5
6293,2016/09/19,оч╢щ,5.0,24,2.1,0.41,0.18,0.6,14,15,9.9,45,22,NR,87,4,2.3,0,87,54,0.5,0.4
6294,2016/09/19,оч╢щ,6.0,24,2,0.55,0.21,2,19,21,9.5,52,17,NR,84,4.1,2.3,0.1,113,87,0.7,0.3
6295,2016/09/19,оч╢щ,7.0,28,1.9,0.35,0.09,1.1,10,11,57,59,31,NR,65,2.9,2,4.3,70,74,1.9,0.6
6296,2016/09/19,оч╢щ,8.0,28,1.9,0.35,0.08,0.9,9.7,11,66,60,34,NR,63,2.7,2,5.5,79,67,1.7,0.4
6297,2016/09/19,оч╢щ,9.0,29,1.9,0.34,0.07,0.7,8.7,9.4,69,61,29,NR,61,2.5,1.9,5.9,292,212,2.3,0.1
6298,2016/09/19,оч╢щ,10.0,28,1.9,0.31,0.05,0.6,8.2,8.8,69,55,28,NR,63,2.4,1.9,4.4,80,219,2.9,0.3
6299,2016/09/19,оч╢щ,11.0,28,1.9,0.29,0.06,0.6,8.2,8.8,66,50,25,NR,61,2.4,1.9,3.8,66,73,2.2,0.3
6300,2016/09/19,оч╢щ,12.0,28,1.9,0.3,0.09,0.7,9.2,9.9,59,44,14,NR,62,2,1.9,2,104,124,1.8,0.5
6301,2016/09/19,оч╢щ,13.0,28,1.8,0.33,0.09,0.7,11,12,56,50,20,NR,63,2,1.9,0.8,77,73,1.6,0.9
6302,2016/09/19,оч╢щ,14.0,27,1.8,0.36,0.1,0.5,11,11,51,47,16,NR,66,2.1,1.9,0.1,75,87,1.3,1.1
6303,2016/09/19,оч╢щ,15.0,26,1.8,0.42,0.12,0.5,15,15,47,49,19,NR,70,2.9,2,0,73,90,0.8,0.8
6304,2016/09/19,оч╢щ,16.0,26,1.9,0.41,0.11,0.4,15,16,49,46,18,NR,70,3.5,2,0,76,72,1,0.8
6305,2016/09/19,оч╢щ,17.0,26,1.9,0.53,0.15,0.5,19,19,46,48,23,NR,69,3.6,2,0,69,64,1.4,1
6306,2016/09/19,оч╢щ,18.0,26,1.9,0.59,0.14,0.5,18,19,50,44,31,NR,70,4.4,2,0,73,82,1.1,1.1
6307,2016/09/19,оч╢щ,19.0,26,1.9,0.51,0.14,0.4,16,16,50,45,29,NR,72,4.1,2,0,90,108,1.1,1
6308,2016/09/19,оч╢щ,20.0,26,1.9,0.37,0.09,0.3,11,12,54,47,23,NR,74,2.8,2,0,103,107,1.2,1.3
6309,2016/09/19,оч╢щ,21.0,26,1.9,0.59,0.14,0.5,18,19,50,44,31,NR,70,4.4,2,0,73,82,1.1,1.1
6310,2016/09/19,оч╢щ,22.0,26,1.9,0.51,0.14,0.4,16,16,50,45,29,NR,72,4.1,2,0,90,108,1.1,1
6311,2016/09/19,оч╢щ,23.0,26,1.9,0.37,0.09,0.3,11,12,54,47,23,NR,74,2.8,2,0,103,107,1.2,1.3
6312,2016/09/20,оч╢щ,0.0,25,1.9,0.34,0.08,0.1,9.9,10,50,46,20,NR,75,4.5,2,0,82,105,0.8,0.8
6313,2016/09/20,оч╢щ,1.0,25,1.9,0.31,0.07,0.2,9.2,9.4,44,44,18,NR,76,3.7,2,0,77,68,0.9,0.8
6314,2016/09/20,оч╢щ,2.0,25,1.9,0.23,0.03,0.2,7.8,8,43,39,25,NR,78,4.5,1.9,0,99,92,1.6,1.4
6315,2016/09/20,оч╢щ,3.0,24,1.8,0.19,0.03,0.8,5.2,6,41,36,14,NR,83,3.1,1.9,0,104,101,1.9,1.5
6316,2016/09/20,оч╢щ,4.0,24,1.8,0.18,0.02,0.9,5.1,6,40,22,15,NR,81,3.3,1.8,0,84,96,1,1.1
6317,2016/09/20,оч╢щ,5.0,24,1.8,0.2,0.03,0.6,5.9,6.6,38,27,9,NR,78,3.1,1.9,0,102,116,1,0.9
6318,2016/09/20,оч╢щ,6.0,24,1.8,0.31,0.06,1,12,13,31,25,14,NR,77,3.4,1.9,0.1,108,112,1.4,0.9
6319,2016/09/20,оч╢щ,7.0,27,1.9#,0.63,0.2#,4.1,22,26,30,41,18,NR,68,4,2.1#,2.9,78,74,1.7,1.3
6320,2016/09/20,оч╢щ,8.0,26,1.9,0.48#,0.22,14#,29#,42#,29#,0#,-2#,0#,72,4.5#,2.1,3.1,71,71,1.6,1
6321,2016/09/20,оч╢щ,9.0,27,1.8,0.36,0.12,2.7,15,18,37,51,268*,NR,65,3.9,2,3.9,73,64,1.3,1.3
6322,2016/09/20,оч╢щ,10.0,28,1.8,0.31,0.09,2.6,11,14,44,53,-2#,NR,63,3.3,1.9,4.7,96,108,2,1.9
6323,2016/09/20,оч╢щ,11.0,28,1.8,0.29,0.09,1.7,9.6,11,48,52,-2#,NR,63,3,1.9,3.1,98,102,2.5,1.9
6324,2016/09/20,оч╢щ,12.0,27,1.8,0.32,0.11,1.6,14,16,44,49,14,NR,67,3.5,1.9,0.8,91,53,1,1.4
6325,2016/09/20,оч╢щ,13.0,26,1.8,0.33,0.16,1.3,14,15,43,55,22,NR,72,3.3,2,0.3,73,79,1.5,1.1
6326,2016/09/20,оч╢щ,14.0,26,1.8,0.57,0.17,1.5,22,23,33,51,20,NR,72,4.5,2,0.1,76,78,1.3,1.1
6327,2016/09/20,оч╢щ,15.0,25,1.9,0.62,0.2,1.3,22,23,34,48,19,NR,76,4,2.1,0,101,125,1.4,1.1
6328,2016/09/20,оч╢щ,16.0,25,1.9,0.44,0.11,1,14,15,45,43,16,NR,79,3.7,2,0,104,106,1.7,1.6
6329,2016/09/20,оч╢щ,17.0,25,1.8,0.36,0.09,0.9,11,12,46,42,9,NR,78,4.2,1.9,0,99,94,1.9,1.8
6330,2016/09/20,оч╢щ,18.0,25,1.8,0.33,0.07,0.9,9.6,10,47,39,18,NR,78,3.3,1.9,0,102,97,2.2,2
6331,2016/09/20,оч╢щ,19.0,25,1.8,0.3,0.06,0.8,8.8,9.6,44,38,18,NR,77,4,1.9,0,96,97,2.9,2
6332,2016/09/20,оч╢щ,20.0,25,1.8,0.24,0.04,0.8,6.9,7.7,47,37,22,NR,77,3.4,1.9,0,95,97,2.1,1.7
6333,2016/09/20,оч╢щ,21.0,25,1.8,0.33,0.07,0.9,9.6,10,47,39,18,NR,78,3.3,1.9,0,102,97,2.2,2
6334,2016/09/20,оч╢щ,22.0,25,1.8,0.3,0.06,0.8,8.8,9.6,44,38,18,NR,77,4,1.9,0,96,97,2.9,2
6335,2016/09/20,оч╢щ,23.0,25,1.8,0.24,0.04,0.8,6.9,7.7,47,37,22,NR,77,3.4,1.9,0,95,97,2.1,1.7
6336,2016/09/21,оч╢щ,0.0,25,1.8,0.21,0.03,0.8,5.5,6.3,49,35,13,NR,76,3.6,1.9,0,94,94,1.9,1.8
6337,2016/09/21,оч╢щ,1.0,25,1.8,0.19,0.03,0.9,5.9,6.8,48,32,9,NR,76,3.7,1.9,0,87,102,1.7,1.6
6338,2016/09/21,оч╢щ,2.0,25,1.8,0.16,0.04,0.9,5.7,6.6,47,31,11,NR,77,3.5,1.9,0,97,86,2,1.6
6339,2016/09/21,оч╢щ,3.0,24,1.8,0.15,0.03,1.1,5.5,6.6,47,29,8,NR,78,3.3,1.9,0,92,92,1.6,1.6
6340,2016/09/21,оч╢щ,4.0,24,1.8,0.17,0.03,0.9,5.4,6.3,46,26,9,NR,78,3,1.9,0,90,89,1.8,1.5
6341,2016/09/21,оч╢щ,5.0,24,1.8,0.19,0.03,1,6.9,7.9,44,24,9,NR,77,2.7,1.8,0,91,89,1.7,1.3
6342,2016/09/21,оч╢щ,6.0,25,1.8,0.41,0.09,3.8,18,22,34,25,10,NR,74,3.3,1.9,0.3,86,73,1,0.9
6343,2016/09/21,оч╢щ,7.0,30,1.8,0.27,0.08,2.5,9.7,12,47,29,18,NR,56,2.2,1.9,7.9,91,87,2.7,2.8
6344,2016/09/21,оч╢щ,8.0,31,1.8,0.29,0.1,2.6,11,13,48,26,15,NR,54,2.3,1.9,8.8,89,88,3.2,2.5
6345,2016/09/21,оч╢щ,9.0,32,1.8,0.26,0.07,2,8.3,10,51,27,18,NR,51,2,1.9,8.7,85,83,3.3,2.9
6346,2016/09/21,оч╢щ,10.0,32,1.8,0.25,0.06,2.2,8.1,10,46,31,5,NR,50,1.9,1.9,7.2,85,84,2.8,2.7
6347,2016/09/21,оч╢щ,11.0,32,1.8,0.29,0.1,2.8,12,14,40,32,9,NR,51,2,1.9,4.8,89,81,2.7,2.5
6348,2016/09/21,оч╢щ,12.0,31,1.8,0.28,0.11,2.8,11,14,34,32,6,NR,55,2,1.9,2.2,87,93,2.6,2.2
6349,2016/09/21,оч╢щ,13.0,29,1.8,0.36,0.14,3.7,17,20,26,28,9,NR,61,3.9,2,0.6,84,84,3.1,2.6
6350,2016/09/21,оч╢щ,14.0,28,1.8,0.53,0.18,4,21,25,19,36,6,NR,67,5.1,2,0.1,87,91,2.6,2.5
6351,2016/09/21,оч╢щ,15.0,27,1.8,0.52,0.17,2.8,20,22,19,36,8,NR,71,3.8,2,0,92,91,2.9,2.7
6352,2016/09/21,оч╢щ,16.0,27,1.8,0.43,0.13,1.8,15,17,23,39,8,NR,72,4,2,0,96,97,2.4,2.6
6353,2016/09/21,оч╢щ,17.0,26,1.8,0.34,0.1,1.4,11,13,26,27,9,NR,71,3.9,1.9,0,96,101,3.3,2.4
6354,2016/09/21,оч╢щ,18.0,26,1.8,0.23,0.05,1.1,6.1,7.2,34,17,6,NR,71,1.9,1.9,0,99,105,3,2.8
6355,2016/09/21,оч╢щ,19.0,25,1.8,0.26,0.05,1.1,6.9,8,32,8,3,NR,75,2.9,1.9,0,90,86,2.3,2
6356,2016/09/21,оч╢щ,20.0,25,1.8,0.29,0.07,1.3,9.2,10,28,9,1,NR,77,4.1,1.9,0,83,81,2,1.7
6357,2016/09/21,оч╢щ,21.0,26,1.8,0.23,0.05,1.1,6.1,7.2,34,17,6,NR,71,1.9,1.9,0,99,105,3,2.8
6358,2016/09/21,оч╢щ,22.0,25,1.8,0.26,0.05,1.1,6.9,8,32,8,3,NR,75,2.9,1.9,0,90,86,2.3,2
6359,2016/09/21,оч╢щ,23.0,25,1.8,0.29,0.07,1.3,9.2,10,28,9,1,NR,77,4.1,1.9,0,83,81,2,1.7
6360,2016/09/22,оч╢щ,0.0,25,1.9,0.25,0.06,1.5,8.9,10,28,17,2,NR,79,3.5,1.9,0,91,91,2.5,2.2
6361,2016/09/22,оч╢щ,1.0,25,1.8,0.19,0.05,1.2,6.8,8,30,15,2,NR,81,4.8,1.9,0,90,91,2.8,2.3
6362,2016/09/22,оч╢щ,2.0,25,1.8,0.17,0.04,0.9,6.5,7.4,29,18,5,NR,82,3.4,1.9,0,94,93,2.9,2.5
6363,2016/09/22,оч╢щ,3.0,25,1.8,0.15,0.03,1.3,4.8,6.1,30,17,3,NR,81,3.9,1.9,0,94,99,2.5,2.5
6364,2016/09/22,оч╢щ,4.0,25,1.8,0.15,0.04,1.3,5.3,6.6,28,24,8,NR,82,3.8,1.9,0,91,89,1.8,1.8
6365,2016/09/22,оч╢щ,5.0,25,1.8,0.18,0.05,1.3,6.2,7.5,27,22,5,NR,82,3.1,1.9,0,96,97,2.5,1.9
6366,2016/09/22,оч╢щ,6.0,25,1.9,0.25,0.08,1.7,9.2,11,24,24,6,NR,81,5.1,1.9,0.3,106,107,1.8,1.9
6367,2016/09/22,оч╢щ,7.0,31,1.8,0.3,0.12,4.6,12,16,34,29,13,NR,63,3.7,1.9,8.6,93,87,3.6,2.8
6368,2016/09/22,оч╢щ,8.0,31,1.8,0.28,0.11,4.4,11,16,34,26,7,NR,62,3.3,1.9,9.8,88,89,2.9,2.8
6369,2016/09/22,оч╢щ,9.0,32,1.8,0.27,0.09,3.6,9.2,13,37,18,11,NR,59,3,1.9,9.2,82,84,2.9,2.4
6370,2016/09/22,оч╢щ,10.0,31,1.8,0.23,0.08,3.4,7.8,11,37,23,11,NR,60,2.9,1.9,7.3,85,91,3,2.5
6371,2016/09/22,оч╢щ,11.0,31,1.8,0.24,0.08,3.4,9.2,13,34,25,14,NR,60,2.9,1.9,5,86,83,3.8,3
6372,2016/09/22,оч╢щ,12.0,30,1.8,0.26,0.09,4.1,11,15,31,31,9,NR,63,3.2,1.9,2.5,84,86,3.2,2.8
6373,2016/09/22,оч╢щ,13.0,29,1.8,0.31,0.11,4.6,13,18,26,32,8,NR,67,4.1,1.9,0.8,84,80,3.2,2.6
6374,2016/09/22,оч╢щ,14.0,27,1.8,0.43,0.13,3.3,16,19,24,31,9,NR,70,4.4,1.9,0.1,80,82,2.5,2.3
6375,2016/09/22,оч╢щ,15.0,27,1.8,0.49,0.16,2.5,19,22,23,35,9,NR,71,5,2,0,87,91,2.4,2.2
6376,2016/09/22,оч╢щ,16.0,26,1.8,0.31,0.11,1.4,12,14,33,27,15,NR,72,4,1.9,0,106,106,3.3,2.9
6377,2016/09/22,оч╢щ,17.0,26,1.8,0.23,0.07,1.1,7.6,8.7,35,29,9,NR,73,3.5,1.9,0,107,105,3.7,3
6378,2016/09/22,оч╢щ,18.0,26,1.8,0.23,0.07,1,7.2,8.2,34,22,17,NR,73,3.7,1.9,0,107,106,2.8,2.7
6379,2016/09/22,оч╢щ,19.0,26,1.8,0.29,0.07,1.5,9.3,11,31,28,13,NR,75,4.9,1.9,0,94,85,1.8,1.8
6380,2016/09/22,оч╢щ,20.0,25,1.8,0.25,0.06,1.3,8.6,9.9,34,25,15,NR,83,4.2,1.9,0,99,95,3.1,2.3
6381,2016/09/22,оч╢щ,21.0,26,1.8,0.23,0.07,1,7.2,8.2,34,22,17,NR,73,3.7,1.9,0,107,106,2.8,2.7
6382,2016/09/22,оч╢щ,22.0,26,1.8,0.29,0.07,1.5,9.3,11,31,28,13,NR,75,4.9,1.9,0,94,85,1.8,1.8
6383,2016/09/22,оч╢щ,23.0,25,1.8,0.25,0.06,1.3,8.6,9.9,34,25,15,NR,83,4.2,1.9,0,99,95,3.1,2.3
6384,2016/09/23,оч╢щ,0.0,25,1.8,0.14,0.02,1,3,4,39,27,4,NR,82,3.2,1.8,0,104,105,2.7,3
6385,2016/09/23,оч╢щ,1.0,25,1.8,0.14,0.02,1,3.6,4.6,37,16,5,NR,77,4,1.8,0,97,76,2.1,2.1
6386,2016/09/23,оч╢щ,2.0,25,1.8,0.14,0.03,1.3,3.9,5.3,38,13,4,NR,77,3.4,1.8,0,80,82,2.6,2.4
6387,2016/09/23,оч╢щ,3.0,25,1.8,0.17,0.05,0.3,5.2,5.5,35,16,3,NR,79,5.6,1.9,0,94,94,2.6,2.5
6388,2016/09/23,оч╢щ,4.0,25,1.8,0.14,0.03,0.3,4.4,4.7,36,27,1,NR,79,3.4,1.8,0,91,86,2.3,2
6389,2016/09/23,оч╢щ,5.0,25,1.8,0.18,0.05,0.6,6.5,7.1,33,30,1,NR,82,4.7,1.9,0,91,92,2.9,2.4
6390,2016/09/23,оч╢щ,6.0,25,1.8,0.3,0.08,1.7,12,14,29,32,9,NR,83,5.7,1.9,0.3,91,87,3,2.3
6391,2016/09/23,оч╢щ,7.0,30,1.8,0.3,0.11,3.5,12,16,39,40,11,NR,64,3.8,1.9,8.8,86,87,3.6,3
6392,2016/09/23,оч╢щ,8.0,30,1.8,0.29,0.11,3,11,14,41,36,7,NR,64,4.2,1.9,9.5,80,81,4,3.1
6393,2016/09/23,оч╢щ,9.0,30,1.8,0.28,0.09,3.1,11,14,43,31,10,NR,63,4.3,1.9,9.3,90,100,4.7,3.6
6394,2016/09/23,оч╢щ,10.0,31,1.8,0.24,0.07,2.3,9.5,12,44,35,10,NR,59,4.1,1.9,7.8,91,96,3.5,3.3
6395,2016/09/23,оч╢щ,11.0,31,1.8,0.23,0.09,2.2,8.7,11,39,29,13,NR,57,4,1.9,5.2,93,98,3.9,3.3
6396,2016/09/23,оч╢щ,12.0,31,1.8,0.26,0.1,2.5,12,14,38,34,9,NR,59,4.3,1.9,2.6,89,89,3.2,3.3
6397,2016/09/23,оч╢щ,13.0,29,1.8,0.34,0.12,2.9,15,18,35,26,9,NR,65,4,1.9,0.8,86,94,3.3,3
6398,2016/09/23,оч╢щ,14.0,27,1.8,0.46,0.15,2.4,18,20,30,26,11,NR,72,4.2,1.9,0.1,89,87,2.9,2.7
6399,2016/09/23,оч╢щ,15.0,26,1.8,0.48,0.14,1.5,18,20,31,26,16,NR,74,4.6,1.9,0,88,83,3.2,2.8
6400,2016/09/23,оч╢щ,16.0,26,1.8,0.39,0.1,1.1,15,16,36,26,19,NR,72,4.6,1.9,0,91,95,3.5,3.1
6401,2016/09/23,оч╢щ,17.0,26,1.8,0.34,0.09,1.1,13,14,37,27,11,NR,72,5.5,1.9,0,94,94,3.5,3.4
6402,2016/09/23,оч╢щ,18.0,25,1.8,0.36,0.1,0.8,14,15,34,25,10,NR,74,5.6,1.9,0,94,96,3.4,3.2
6403,2016/09/23,оч╢щ,19.0,25,1.8,0.34,0.08,1.1,12,13,35,27,8,NR,74,5.4,1.9,0,93,92,3.1,2.9
6404,2016/09/23,оч╢щ,20.0,25,1.8,0.33,0.08,0.9,13,14,32,28,13,NR,76,5.8,1.9,0,93,102,3,2.8
6405,2016/09/23,оч╢щ,21.0,25,1.8,0.36,0.1,0.8,14,15,34,25,10,NR,74,5.6,1.9,0,94,96,3.4,3.2
6406,2016/09/23,оч╢щ,22.0,25,1.8,0.34,0.08,1.1,12,13,35,27,8,NR,74,5.4,1.9,0,93,92,3.1,2.9
6407,2016/09/23,оч╢щ,23.0,25,1.8,0.33,0.08,0.9,13,14,32,28,13,NR,76,5.8,1.9,0,93,102,3,2.8
6408,2016/09/24,оч╢щ,0.0,25,1.8,0.22,0.05,0.8,7.2,8,38,22,17,NR,77,5.9,1.9,0,90,87,2.9,3.1
6409,2016/09/24,оч╢щ,1.0,25,1.8,0.2,0.05,0.7,6.4,7.1,39,19,14,NR,80,4.9,1.9,0,89,90,3.1,2.7
6410,2016/09/24,оч╢щ,2.0,25,1.8,0.2,0.04,0.5,6.4,6.9,38,25,10,NR,81,4.5,1.9,0,98,100,2.9,2.4
6411,2016/09/24,оч╢щ,3.0,25,1.8,0.19,0.05,1.1,7.1,8.2,38,28,10,NR,81,4.5,1.9,0,91,87,2.7,2.3
6412,2016/09/24,оч╢щ,4.0,25,1.8,0.19,0.04,0.8,6.8,7.7,39,30,17,NR,82,3.6,1.9,0,94,94,2.5,2.2
6413,2016/09/24,оч╢щ,5.0,25,1.8,0.2,0.04,1.3,7,8.2,40,25,13,NR,82,3,1.9,0,90,91,2.4,2
6414,2016/09/24,оч╢щ,6.0,25,1.8,0.31,0.07,1.9,11,13,37,32,11,NR,81,4.7,1.9,0.3,90,91,2.8,2.1
6415,2016/09/24,оч╢щ,7.0,31,1.8,0.33,0.08,3,11,14,45,25,18,NR,57,3.2,1.9,8.7,90,83,3.2,2.8
6416,2016/09/24,оч╢щ,8.0,31,1.8,0.3,0.08,2.7,10,13,48,33,20,NR,56,5.3,1.9,9.7,89,90,3.5,3
6417,2016/09/24,оч╢щ,9.0,32,1.8,0.27,0.06,2.4,8.4,11,50,30,17,NR,55,3.9,1.9,9.3,90,80,3.4,3
6418,2016/09/24,оч╢щ,10.0,32,1.8,0.26,0.05,2.2,8,10,47,27,20,NR,53,3.6,1.8,7.5,87,83,3.3,2.8
6419,2016/09/24,оч╢щ,11.0,31,1.8,0.27,0.06,2.7,8.8,12,45,30,18,NR,53,4.1,1.9,4.9,85,87,3.2,2.9
6420,2016/09/24,оч╢щ,12.0,30,1.8,0.28,0.07,2.9,10,13,42,29,21,NR,54,5.7,1.9,2.4,86,91,3.1,2.7
6421,2016/09/24,оч╢щ,13.0,29,1.8,0.32,0.09,2.4,12,14,41,36,17,NR,59,4.8,1.9,0.8,85,88,3,2.8
6422,2016/09/24,оч╢щ,14.0,27,1.8,0.38,0.09,2.2,13,16,37,33,19,NR,65,2.9,1.9,0.1,93,94,3.7,3
6423,2016/09/24,оч╢щ,15.0,27,1.8,0.42,0.1,1.9,16,17,31,31,13,NR,69,3,1.9,0,90,86,3.2,2.4
6424,2016/09/24,оч╢щ,16.0,26,1.8,0.36,0.08,2,12,14,32,27,7,NR,71,3.2,1.9,0,86,86,2.7,2.3
6425,2016/09/24,оч╢щ,17.0,26,1.8,0.3,0.07,1.3,9.8,11,32,23,9,NR,73,3.7,1.9,0,100,103,3.2,2.8
6426,2016/09/24,оч╢щ,18.0,26,1.8,0.29,0.07,1.3,9.4,11,28,23,10,NR,77,3.7,1.9,0,95,98,2.9,2.9
6427,2016/09/24,оч╢щ,19.0,26,1.8,0.34,0.08,1.8,11,12,25,26,10,NR,80,4.3,1.9,0,90,87,3.1,2.5
6428,2016/09/24,оч╢щ,20.0,26,1.8,0.34,0.08,1.8,11,13,24,25,6,NR,81,4.7,1.9,0,90,89,3.2,2.5
6429,2016/09/24,оч╢щ,21.0,26,1.8,0.29,0.07,1.3,9.4,11,28,23,10,NR,77,3.7,1.9,0,95,98,2.9,2.9
6430,2016/09/24,оч╢щ,22.0,26,1.8,0.34,0.08,1.8,11,12,25,26,10,NR,80,4.3,1.9,0,90,87,3.1,2.5
6431,2016/09/24,оч╢щ,23.0,26,1.8,0.34,0.08,1.8,11,13,24,25,6,NR,81,4.7,1.9,0,90,89,3.2,2.5
6432,2016/09/25,оч╢щ,0.0,26,1.8,0.27,0.06,1.4,9.8,11,26,27,8,NR,81,4.4,1.9,0,94,100,2.6,2.6
6433,2016/09/25,оч╢щ,1.0,26,1.8,0.23,0.05,1.2,8,9.2,27,28,8,NR,82,3.4,1.9,0,96,95,2.4,2.4
6434,2016/09/25,оч╢щ,2.0,26,1.8,0.2,0.04,1.1,6.7,7.9,25,26,9,NR,83,3,1.9,0,91,88,1.9,1.9
